system:index,B2,B3,B4,B8,id,.geo
00000000000000000094_0,181.0,345.0,329.0,2424.0,148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3095444070311,-37.55537300977857]}"
00000000000000000095_0,743.0,1028.0,1450.0,2530.0,149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.46837112354527,-38.46060532158581]}"
00000000000000000096_0,992.0,1294.0,1726.0,2498.0,150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9971103512143,-37.10828149287228]}"
00000000000000000097_0,691.0,1060.0,1248.0,3022.0,151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7631981997933,-38.595172951146914]}"
00000000000000000098_0,323.0,536.0,688.0,2282.0,152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.10571666906438,-37.82235231221889]}"
00000000000000000099_0,1052.0,1622.0,2498.0,3366.0,153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.42812202453487,-36.43068227406093]}"
0000000000000000009a_0,874.0,1158.0,1650.0,2307.0,154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34161426267414,-38.0419005676577]}"
0000000000000000009b_0,918.0,1250.0,1780.0,2420.0,155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20551949713004,-36.668376498238956]}"
0000000000000000009c_0,864.0,1122.0,1566.0,2588.0,156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.62009657503305,-38.588794912629666]}"
0000000000000000009d_0,384.0,523.0,637.0,1670.0,157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.04194085817375,-37.432393647382604]}"
0000000000000000009e_0,814.0,1086.0,1501.0,2288.0,158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.185666729351,-38.2448299903403]}"
0000000000000000009f_0,991.0,1232.0,1648.0,2578.0,159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.69428826893764,-37.5796275224498]}"
000000000000000000a0_0,891.0,1222.0,1714.0,2756.0,160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.31305698520285,-38.35146001456529]}"
000000000000000000a1_0,931.5,1412.0,2087.0,2870.0,161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.55101155540243,-36.56237529471285]}"
000000000000000000a2_0,1056.0,1460.0,1994.0,2996.0,162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.94752334753093,-36.31668606450616]}"
000000000000000000a3_0,691.0,917.0,1122.0,2112.0,163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.67067629981085,-38.07468907552806]}"
000000000000000000a4_0,452.0,507.0,513.0,1642.0,164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.62108929612745,-38.277618498210664]}"
000000000000000000a5_0,1028.0,1142.0,1154.0,2480.0,165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.37001017421602,-38.12643203589335]}"
000000000000000000a6_0,330.0,417.0,568.0,1642.0,166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34853129036188,-36.75874701582138]}"
000000000000000000a7_0,1266.0,1698.0,2184.0,2932.0,167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.99764934038478,-36.40786506584429]}"
000000000000000000a8_0,1134.0,1704.0,2332.0,3308.0,168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.98660006239012,-36.40903287571365]}"
000000000000000000a9_0,1028.0,1384.0,1792.0,2902.0,169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.17416829371427,-36.287850143885926]}"
000000000000000000aa_0,810.0,1146.0,1700.0,2374.0,170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.23561305914805,-36.52078329705812]}"
000000000000000000ab_0,823.0,996.0,1202.0,2730.0,171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.53314422981214,-38.25884370877257]}"
000000000000000000ac_0,1081.0,1770.0,2770.0,3515.0,172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.520828161856,-36.45466729214692]}"
000000000000000000ad_0,786.0,1044.0,1406.0,2532.0,173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.07975993163515,-37.54701867763626]}"
000000000000000000ae_0,689.0,1007.0,1422.0,2976.0,174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.58164868087275,-38.195871807355786]}"
000000000000000000af_0,843.0,1102.0,1492.0,2380.0,175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.0649377294472,-37.44371241996251]}"
