system:index,B2,B3,B4,B8,id,.geo
000000000000000000a8_0,273.0,417.0,452.0,2030.0,168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2702027718685,-37.685449062919076]}"
000000000000000000a9_0,195.0,257.0,168.0,2176.0,169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.88833351887115,-37.761536367484]}"
000000000000000000aa_0,132.0,274.0,225.0,2632.0,170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.52550397561527,-37.439310675070324]}"
000000000000000000ab_0,775.0,1074.0,1612.0,2490.0,171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5903623391287,-37.12220537977613]}"
000000000000000000ac_0,418.0,603.0,794.0,1968.0,172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37782094290603,-37.31201939931059]}"
000000000000000000ad_0,252.0,408.0,412.0,2558.0,173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3716225674456,-37.315432997390246]}"
000000000000000000ae_0,122.0,287.0,153.0,2770.0,174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7572693189181,-37.66074539260579]}"
000000000000000000af_0,286.0,457.0,410.0,2864.0,175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.35375066757348,-37.20395207063101]}"
000000000000000000b0_0,436.0,580.0,643.0,2624.0,176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.93872900631024,-37.17942806337455]}"
000000000000000000b1_0,131.0,263.0,253.0,1928.0,177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.210379548228,-37.49985712521998]}"
