B2,B3,B4,B8,class_3,class_2,.geo,Contributor,coordinates
823.0,1275.0,1821.0,2315.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88958201170522, -37.812291181036755]}",AK,"[143.88958201170522, -37.812291181036755]"
576.0,837.0,1021.0,1780.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94455890709332, -37.754080350625806]}",AK,"[143.94455890709332, -37.754080350625806]"
532.0,811.5,889.5,1254.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96252521277572, -37.73440724590359]}",AK,"[143.96252521277572, -37.73440724590359]"
790.0,1079.0,1581.0,2432.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.58478363580346, -37.93473155426224]}",AK,"[143.58478363580346, -37.93473155426224]"
2783.0,2948.0,3161.0,3633.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34838822155987, -27.554428951675938]}",AK,"[152.34838822155987, -27.554428951675938]"
447.0,687.5,797.5,1449.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95668616342894, -37.751205741716625]}",AK,"[143.95668616342894, -37.751205741716625]"
539.0,744.0,875.0,2092.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.2961595092977, -36.77213191355476]}",EG,"[144.2961595092977, -36.77213191355476]"
2516.0,3264.0,3916.0,4526.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.37672466743768, -38.27061163899453]}",RJ,"[141.37672466743768, -38.27061163899453]"
529.5,955.0,1196.0,1305.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97330499618516, -37.738808990795775]}",AK,"[143.97330499618516, -37.738808990795775]"
1243.0,1559.0,2084.0,3018.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.70497822081865, -37.93176711382465]}",AK,"[143.70497822081865, -37.93176711382465]"
1780.0,2100.0,2300.0,2208.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31295800511074, -36.74347565599135]}",EG,"[144.31295800511074, -36.74347565599135]"
1298.0,1537.0,1521.0,3138.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95546054200412, -23.800369379340456]}",AK,"[150.95546054200412, -23.800369379340456]"
472.0,726.0,994.5,2112.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94931997809917, -37.75533799202358]}",AK,"[143.94931997809917, -37.75533799202358]"
1020.0,1344.0,1558.0,2710.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30936474397427, -36.76234027695786]}",EG,"[144.30936474397427, -36.76234027695786]"
964.0,1371.0,1987.0,2910.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6807237081474, -37.87472409328306]}",AK,"[143.6807237081474, -37.87472409328306]"
1342.5,1278.0,1356.5,1840.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.9137878613847, -27.5376304558629]}",AK,"[152.9137878613847, -27.5376304558629]"
298.5,469.5,647.0,1002.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97141853408849, -37.7367428656423]}",AK,"[143.97141853408849, -37.7367428656423]"
814.0,1116.0,1669.0,2732.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95587767967322, -37.749319279619975]}",AK,"[143.95587767967322, -37.749319279619975]"
974.5,1230.0,1705.0,2639.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71989025453504, -37.89170225215292]}",AK,"[143.71989025453504, -37.89170225215292]"
894.5,1197.0,1613.0,2521.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7277954290353, -37.89367854577798]}",AK,"[143.7277954290353, -37.89367854577798]"
1016.5,1658.0,2251.0,2685.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72770559750688, -37.89385820883481]}",AK,"[143.72770559750688, -37.89385820883481]"
851.0,1271.0,1711.0,2449.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6692252725107, -37.877778365249064]}",AK,"[143.6692252725107, -37.877778365249064]"
681.0,1004.5,1266.0,2446.5,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.49308851670412, -37.74913961656315]}",AK,"[148.49308851670412, -37.74913961656315]"
622.0,928.5,1354.0,2369.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9781558987194, -37.73261061533535]}",AK,"[143.9781558987194, -37.73261061533535]"
3933.5,3935.5,4050.0,4275.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.14193249785993, -37.98566603087182]}",AK,"[147.14193249785993, -37.98566603087182]"
196.0,393.0,508.0,2018.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.32032419044052, -36.757758869008846]}",EG,"[144.32032419044052, -36.757758869008846]"
692.0,976.0,1404.0,2024.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.59502443004243, -38.00641711393498]}",AK,"[143.59502443004243, -38.00641711393498]"
881.0,1366.0,1840.0,2384.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.73040054335922, -37.884515729879965]}",AK,"[143.73040054335922, -37.884515729879965]"
705.5,1163.0,1241.0,1539.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.66985409320958, -37.87750887066383]}",AK,"[143.66985409320958, -37.87750887066383]"
1122.0,1765.0,2150.0,2907.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9488708204571, -37.75506849743834]}",AK,"[143.9488708204571, -37.75506849743834]"
927.0,1317.0,1922.0,2724.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71414103671665, -37.893768377306394]}",AK,"[143.71414103671665, -37.893768377306394]"
661.5,973.5,1291.0,2120.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97052021880438, -37.747432817523325]}",AK,"[143.97052021880438, -37.747432817523325]"
881.5,1211.0,1734.0,2776.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64712671652134, -37.92305345556869]}",AK,"[143.64712671652134, -37.92305345556869]"
440.0,651.0,600.0,3510.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.86667497196015, -37.549084802789736]}",GW,"[143.86667497196015, -37.549084802789736]"
1148.0,2210.0,3120.0,2987.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94114530901368, -37.75129557324504]}",AK,"[143.94114530901368, -37.75129557324504]"
237.0,458.5,510.5,1458.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95282340770723, -37.751205741716625]}",AK,"[143.95282340770723, -37.751205741716625]"
756.0,1120.0,1684.0,2850.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89892449066005, -37.80501482723538]}",AK,"[143.89892449066005, -37.80501482723538]"
1841.0,2186.0,2396.0,2494.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.588098253791, -38.33753612766144]}",BH,"[141.588098253791, -38.33753612766144]"
210.0,366.5,290.0,2160.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.42972526920073, -38.26800652467058]}",RJ,"[141.42972526920073, -38.26800652467058]"
1139.0,1532.0,2158.0,3337.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.84852900322096, -37.86322565764633]}",AK,"[143.84852900322096, -37.86322565764633]"
1623.0,1863.0,1930.0,3162.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95564020506094, -23.80054904239728]}",AK,"[150.95564020506094, -23.80054904239728]"
734.0,986.0,1324.0,2448.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97653893120798, -37.76243468276812]}",AK,"[143.97653893120798, -37.76243468276812]"
1322.0,1624.0,1742.0,2536.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.3028968739286, -36.747967232411945]}",EG,"[144.3028968739286, -36.747967232411945]"
379.0,520.0,738.0,1958.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.40433039235126, -37.92305345556869]}",AK,"[147.40433039235126, -37.92305345556869]"
1094.0,1556.0,2243.0,3111.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64613856970882, -37.93805532081348]}",AK,"[143.64613856970882, -37.93805532081348]"
580.0,783.0,944.0,1930.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8715258744944, -37.56058323842646]}",GW,"[143.8715258744944, -37.56058323842646]"
1640.0,2083.0,2408.0,3236.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72402250484197, -37.0415366672622]}",MB,"[143.72402250484197, -37.0415366672622]"
1031.0,1272.0,1665.0,2649.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.85589518855073, -37.942187571120435]}",AK,"[143.85589518855073, -37.942187571120435]"
375.0,618.0,674.5,782.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97779657260574, -37.732880109920586]}",AK,"[143.97779657260574, -37.732880109920586]"
1010.5,1441.0,1892.0,2382.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97393381688403, -37.736922528699125]}",AK,"[143.97393381688403, -37.736922528699125]"
901.0,1128.0,1449.0,2025.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6008634793892, -37.98530670475817]}",AK,"[143.6008634793892, -37.98530670475817]"
1158.0,1336.0,1737.0,2504.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34380681361085, -27.562693452289835]}",AK,"[152.34380681361085, -27.562693452289835]"
717.0,820.0,952.0,1626.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8593986181588, -37.57253083170525]}",GW,"[143.8593986181588, -37.57253083170525]"
714.0,849.0,1062.0,1728.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30702912423556, -36.759914825690736]}",EG,"[144.30702912423556, -36.759914825690736]"
770.5,1098.0,1701.0,2746.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97052021880438, -37.74707349140967]}",AK,"[143.97052021880438, -37.74707349140967]"
448.0,738.0,871.5,2191.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95749464718466, -37.75192439394392]}",AK,"[143.95749464718466, -37.75192439394392]"
1042.0,1346.0,1758.0,2175.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.58379548899092, -37.982701590434225]}",AK,"[143.58379548899092, -37.982701590434225]"
766.5,947.5,2007.0,2653.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.59088303117176, -38.33681747543414]}",BH,"[141.59088303117176, -38.33681747543414]"
621.0,948.5,1217.0,3869.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97114903950327, -37.73701236022754]}",AK,"[143.97114903950327, -37.73701236022754]"
1325.0,2392.0,3229.0,3502.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94105547748526, -37.75129557324504]}",AK,"[143.94105547748526, -37.75129557324504]"
1138.0,1570.0,1776.0,2608.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.25501666928503, -36.76243010848627]}",MB,"[144.25501666928503, -36.76243010848627]"
697.0,1077.0,1392.0,2844.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88751588655174, -37.799085946360194]}",AK,"[143.88751588655174, -37.799085946360194]"
609.0,935.5,1096.0,1968.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89892449066005, -37.80465550112174]}",AK,"[143.89892449066005, -37.80465550112174]"
1256.0,1580.0,1925.0,2282.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.59097286270017, -38.336547980848906]}",BH,"[141.59097286270017, -38.336547980848906]"
317.0,484.0,548.0,809.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95668616342894, -37.75129557324504]}",AK,"[143.95668616342894, -37.75129557324504]"
5008.0,4816.0,4648.0,4496.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.1619649286958, -38.22389924422032]}",NK,"[147.1619649286958, -38.22389924422032]"
609.0,965.5,1498.0,2492.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97483213216816, -37.7427615780459]}",AK,"[143.97483213216816, -37.7427615780459]"
461.0,629.5,1052.0,1742.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.58881690601828, -38.33753612766144]}",BH,"[141.58881690601828, -38.33753612766144]"
2897.0,2993.0,3114.0,3868.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34856788461667, -27.55424928861911]}",AK,"[152.34856788461667, -27.55424928861911]"
1042.0,1266.0,1676.0,2458.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.59430577781512, -37.988181313667354]}",AK,"[143.59430577781512, -37.988181313667354]"
1200.0,1328.0,1672.0,2924.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.92411848715207, -27.529365955249002]}",AK,"[152.92411848715207, -27.529365955249002]"
779.0,944.0,1076.0,1712.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.83712039911262, -37.57271049476208]}",GW,"[143.83712039911262, -37.57271049476208]"
381.5,664.0,733.0,1500.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9767185942648, -37.76243468276812]}",AK,"[143.9767185942648, -37.76243468276812]"
1151.0,1363.0,1610.0,2329.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8841921200005, -37.947218136711506]}",AK,"[143.8841921200005, -37.947218136711506]"
790.5,1163.0,1707.0,2705.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9412351405421, -37.760278726086234]}",AK,"[143.9412351405421, -37.760278726086234]"
902.0,1259.0,1823.0,2703.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.70434940011975, -37.899966752766815]}",AK,"[143.70434940011975, -37.899966752766815]"
1030.0,1406.0,1586.0,1760.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31655126624722, -36.75407577634395]}",EG,"[144.31655126624722, -36.75407577634395]"
952.0,1438.0,1606.0,3211.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95689784645873, -23.80656775480088]}",AK,"[150.95689784645873, -23.80656775480088]"
602.0,864.0,1062.0,1676.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.43792280969546, -38.22623486395903]}",AH,"[146.43792280969546, -38.22623486395903]"
741.5,1020.5,1427.0,2157.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.704618894705, -37.90014641582364]}",AK,"[143.704618894705, -37.90014641582364]"
1306.0,1978.0,2502.0,3210.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7271666083364, -37.91101603076149]}",AK,"[143.7271666083364, -37.91101603076149]"
1943.0,2155.0,2659.0,4160.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.94432143248105, -23.802166009908696]}",AK,"[150.94432143248105, -23.802166009908696]"
860.5,1248.0,1861.0,2647.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7038104109493, -37.89466669259051]}",AK,"[143.7038104109493, -37.89466669259051]"
550.0,802.0,1029.5,2279.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94923014657076, -37.755248160495164]}",AK,"[143.94923014657076, -37.755248160495164]"
614.5,980.5,1099.0,2040.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97626943662274, -37.75677529647817]}",AK,"[143.97626943662274, -37.75677529647817]"
3001.0,3140.0,2962.0,4041.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.94441126400946, -23.800908368510928]}",AK,"[150.94441126400946, -23.800908368510928]"
741.5,1070.0,1311.0,1975.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.84843917169255, -37.863045994589505]}",AK,"[143.84843917169255, -37.863045994589505]"
419.0,726.0,823.5,1308.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97393381688403, -37.742851409574314]}",AK,"[143.97393381688403, -37.742851409574314]"
830.5,1402.0,1595.0,2107.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9653998216849, -37.753900687568986]}",AK,"[143.9653998216849, -37.753900687568986]"
628.0,747.0,927.0,1370.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.4381923042807, -38.225695874788556]}",AH,"[146.4381923042807, -38.225695874788556]"
811.0,1468.0,1891.0,1790.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96000992998017, -37.740515789835605]}",AK,"[143.96000992998017, -37.740515789835605]"
241.0,408.0,466.0,2014.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.87287334742058, -37.631999303513965]}",GW,"[143.87287334742058, -37.631999303513965]"
359.0,612.5,726.0,1161.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95668616342894, -37.75138540477345]}",AK,"[143.95668616342894, -37.75138540477345]"
839.0,1112.0,1542.0,3064.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.5591953730516, -38.1966802911115]}",AH,"[146.5591953730516, -38.1966802911115]"
1251.0,1537.0,1450.5,1860.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.9138776929131, -27.53718129822084]}",AK,"[152.9138776929131, -27.53718129822084]"
596.0,697.0,1091.0,1606.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.58881690601828, -38.33771579071826]}",BH,"[141.58881690601828, -38.33771579071826]"
962.5,1306.0,1907.0,2664.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71423086824507, -37.89313955660751]}",AK,"[143.71423086824507, -37.89313955660751]"
1250.0,1506.0,1918.0,2446.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.20569916018687, -36.750572346735886]}",MB,"[144.20569916018687, -36.750572346735886]"
762.5,1126.0,1753.0,2819.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96261504430413, -37.73485640354565]}",AK,"[143.96261504430413, -37.73485640354565]"
399.5,855.5,653.5,4031.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.59860854261518, -38.13074394925712]}",RJ,"[141.59860854261518, -38.13074394925712]"
993.0,1391.0,2052.0,3094.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9406063198432, -37.76009906302941]}",AK,"[143.9406063198432, -37.76009906302941]"
1245.0,1694.0,2304.0,3243.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89245662061438, -37.95512331121176]}",AK,"[143.89245662061438, -37.95512331121176]"
947.5,1251.0,1818.0,3594.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.84879849780617, -37.863495152231565]}",AK,"[143.84879849780617, -37.863495152231565]"
1087.0,1435.0,1912.0,2957.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96297437041778, -37.73440724590359]}",AK,"[143.96297437041778, -37.73440724590359]"
882.0,1204.0,1414.0,2135.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.73830571785948, -37.05177746150117]}",MB,"[143.73830571785948, -37.05177746150117]"
1203.0,1599.0,2122.0,2746.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.85607485160756, -37.94200790806361]}",AK,"[143.85607485160756, -37.94200790806361]"
222.0,370.5,404.0,186.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88958201170522, -37.79971476705908]}",AK,"[143.88958201170522, -37.79971476705908]"
733.0,982.0,1266.0,2054.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.299932433491, -36.754435102457606]}",EG,"[144.299932433491, -36.754435102457606]"
585.0,884.5,1165.0,2462.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89362443048375, -37.808697919900276]}",AK,"[143.89362443048375, -37.808697919900276]"
708.0,945.0,1100.0,2236.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30640030353666, -36.76593353809433]}",EG,"[144.30640030353666, -36.76593353809433]"
847.0,1170.0,1695.0,2787.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8871565604381, -37.79872662024655]}",AK,"[143.8871565604381, -37.79872662024655]"
