system:index,B2,B3,B4,B8,id,.geo
00000000000000000099_0,899.0,1172.0,1694.0,2488.0,153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.65637021538407,-36.868341480483956]}"
0000000000000000009a_0,861.5,1143.0,1640.0,2522.0,154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.01578158627845,-37.07989472989411]}"
0000000000000000009b_0,806.0,1097.0,1625.0,2359.0,155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.00437298217014,-37.014946534852264]}"
0000000000000000009c_0,187.0,347.0,309.0,1798.0,156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.0426412132736,-37.96491494780866]}"
0000000000000000009d_0,538.0,736.0,962.0,2230.0,157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.82471449962807,-35.51538883107155]}"
0000000000000000009e_0,706.0,1196.0,1620.0,2700.0,158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48946323559468,-36.50128985539272]}"
0000000000000000009f_0,718.0,1156.0,1482.0,2608.0,159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.69589608788533,-36.533629205621025]}"
000000000000000000a0_0,788.0,1115.0,1635.0,2460.0,160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.99808934946316,-37.576932576597436]}"
000000000000000000a1_0,730.0,970.0,1376.0,2200.0,161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.79633231093175,-37.24087282880832]}"
000000000000000000a2_0,786.0,1080.0,1547.0,2296.0,162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.7301219002103,-37.53426260060176]}"
000000000000000000a3_0,736.0,1004.0,1383.0,2170.0,163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.1960780380831,-37.671076018373164]}"
000000000000000000a4_0,354.0,564.0,693.5,2260.0,164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.57875577483614,-37.38145917077303]}"
000000000000000000a5_0,281.5,455.0,478.5,1684.0,165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.20784596830507,-37.44883281708199]}"
000000000000000000a6_0,1755.0,2301.0,2942.0,3765.0,166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.14208471522565,-36.16567926524567]}"
000000000000000000a7_0,575.5,898.0,1107.0,3257.0,167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.00105378990074,-37.838252492747806]}"
000000000000000000a8_0,1008.0,1534.0,2372.0,3334.0,168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.41239235849906,-36.0366811904461]}"
000000000000000000a9_0,781.0,1100.0,1562.0,2334.0,169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.9601804444733,-36.83303768981806]}"
000000000000000000aa_0,592.5,917.0,1370.0,2273.0,170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3439361595673,-37.233416811950136]}"
000000000000000000ab_0,1096.0,1595.0,2417.0,3147.0,171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.70937081714712,-36.22685453609421]}"
000000000000000000ac_0,850.5,1075.0,1443.0,2210.0,172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.90592220131248,-37.637658689803914]}"
000000000000000000ad_0,1274.0,1698.0,2266.0,2812.0,173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.44446221414213,-36.280933116198206]}"
000000000000000000ae_0,1180.0,1536.0,2065.0,2691.0,174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.4111347171013,-36.219668013821256]}"
