system:index,AreaM2,B11,B12,B2,B3,B4,B8,class,FEATURETYP,.geo
00000000000000000e85_0,262.4989345,2412,1673,1688,1882,1716,3970,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.54006125749987,-38.0914875713411]}"
000000000000000009ca_0,1248.524711,3368,2322,1152,1598,2380,3135,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.44797021803205,-36.64600844766438]}"
00000000000000000d95_0,494.8562848,1504,744,306,602,486,1190,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59359627415154,-38.44434581494325]}"
00000000000000001245_0,927.7212517,2366,1635,537.5,921,935.5,3397,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.15646690833526,-37.82307096444619]}"
000000000000000012c3_0,421.2374179,1328.5,808.5,471.5,910,736.5,3355,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3423283406196,-37.62050086787723]}"
0000000000000000074c_0,347.3928206,1927.5,1135.5,328,514.5,543.5,1036,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82678977334527,-38.29387800485323]}"
000000000000000007fd_0,822.0563648,1846,1118.5,720,1371,1502,1962.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87646660855705,-37.71437481506772]}"
00000000000000000cfb_0,2084.463597,1088.5,574.5,1060,1887,1962,2115,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37180223050242,-37.62948402071843]}"
0000000000000000131d_0,352.8410147,1619,902,486,1113,635,4454,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.8927215409178,-37.6886829979419]}"
00000000000000000f94_0,486.4291321,1612,829,352,633,626,3326,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.72511420602848,-38.40652674148181]}"
00000000000000000baf_0,370.6249331,2486.5,1826,653.5,1004.5,1214,2344,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.17084910144487,-37.74150393664814]}"
00000000000000000c06_0,3839.229657,2480,1556,454,712.5,819.5,3164,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.30748285615945,-37.299173490747684]}"
00000000000000000ede_0,717.7174895,2443,1612,457,662,791,1820,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.11273725112605,-38.108825056324605]}"
00000000000000000a1a_0,620.4640297,2038.5,1197,1040,1671,2225,2747,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.9884819502049,-37.247250867325576]}"
00000000000000000968_0,856.1049703,1716,1214,350.5,540,726,1014,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.83738531941603,-37.28120718506529]}"
00000000000000000905_0,684.9301354,2901.5,1618,806,1319,1634,4529,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.42157347152448,-36.5792636220543]}"
0000000000000000128c_0,794.2141951,2326,1422,175,335,466.5,1202,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.11774951958972,-37.36457084343158]}"
00000000000000000477_0,389.4026025,2289,1678,481,653,756,1852,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.76921233791504,-37.44128696869539]}"
000000000000000003ed_0,11024.16817,182.5,131,927.5,1520,1923,1510,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32373778852016,-37.61879406883741]}"
0000000000000000015e_0,999.4862499,3983.5,3030.5,4550,4459.5,4291.5,6019.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.14787052729883,-37.58151398454645]}"
00000000000000000a46_0,816.9265844,3981,3099.5,1057,1527,2055,2578,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.32013995310186,-36.39906157605992]}"
00000000000000000d54_0,219.3350728,2814,1568.5,362.5,735.5,622.5,3567,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1673456718368,-37.50111476661775]}"
000000000000000007dc_0,869.9307641,1254,709.5,148,265.5,231,428.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84709169876635,-37.50291139718599]}"
00000000000000000372_0,1072.550714,1899,1074.5,760,1051,1443,1813,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.27612707846185,-38.02150881070819]}"
000000000000000005a4_0,907.9535451,4286,3156,1084,1432,2070,3028,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2679569836582,-36.05330002320232]}"
00000000000000000f41_0,1729.650972,1141,596,86,126,125,471,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.105276659986,-38.72533883581583]}"
00000000000000001088_0,3327.683174,1956,1469,233,473,420,359,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.7755903764323,-37.154904056118085]}"
00000000000000000399_0,211.9628325,2537,1951.5,814,1383,1774,2034,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1375170301222,-37.85675778760067]}"
00000000000000000574_0,887.9623032,3117,2442,481,650,800,2092,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71010776650184,-36.27311777322637]}"
00000000000000000be6_0,1205.048214,1639.5,872.5,663,1218,1235,3283,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.33209669494434,-37.30761765441841]}"
00000000000000000bab_0,940.2599597,2606.5,1614,414.5,615,688,2370,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.0899108943457,-37.966531915320076]}"
00000000000000000524_0,908.6024262,3464,2292,937,1218,1582,3308,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2769401364994,-36.52949695531407]}"
00000000000000000d3d_0,411.1669142,3213,2928,1300,1650,1948,2762,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.89381781638613,-37.867088413368045]}"
000000000000000001b1_0,212.8824141,3027,1951,494,760,824,2436,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.0487817771786,-37.31696013337325]}"
00000000000000000156_0,1818.018343,2376,1752,669,911,1040,2452,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.8916664339861,-37.84031861790128]}"
00000000000000000359_0,14349.64894,2958.5,1575.5,629,1018,850,4988,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12574909990022,-38.12023366043292]}"
00000000000000000853_0,1066.269654,1970,1258.5,213.5,425,508,614,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.01283544296825,-37.235033779461546]}"
00000000000000000850_0,1477.806108,2856,2120,800.5,1139,1450,2249,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.00430144776914,-37.18167385158485]}"
00000000000000000c08_0,1611.087008,1860,1081,197,365.5,424.5,1418,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3844684760085,-37.26090525964419]}"
0000000000000000088a_0,724.8617954,2230.5,1369.5,583,902,998,2875,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2022048791425,-36.9641018897711]}"
00000000000000000c00_0,1116.177926,1517,784,401,719,638,2488,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.20193538455726,-37.065970842990254]}"
00000000000000000b21_0,1041.494042,1402,699,178,350,307,1688,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.70965860885977,-38.07765351596566]}"
00000000000000000283_0,2281.042821,4525,3681,1802,2286,2758,3642,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.17300048384493,-35.880823488651366]}"
0000000000000000021d_0,705.6803161,4316,3532,990,1348,1920,2676,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.73488754549797,-34.95403161002526]}"
00000000000000000935_0,8730.055015,3274,2327,1078,1760,2308,3580,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.35795902656326,-37.189938352198745]}"
00000000000000000287_0,728.721719,3690,2679,1090,1488,1954,3282,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.50411492328953,-35.98395008326829]}"
00000000000000000a45_0,911.9577399,3011.5,2049.5,873,1321,2110,3197,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.2648037316001,-36.37022565543968]}"
00000000000000001376_0,455.8190124,2153,993,332,587,491,3898,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.93801035408296,-38.883711820406106]}"
0000000000000000079a_0,210.7233633,1710.5,798.5,326,673.5,593,3420,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76265006205912,-37.856578124543844]}"
00000000000000000562_0,1410.704666,4260,3596,1006,1354,1868,2736,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.98328544440258,-36.33914394660915]}"
00000000000000000c38_0,152.2038,3212,2462,658,923,1044,2684,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.09243532570494,-37.93077896701212]}"
00000000000000000a1b_0,939.6645252,1505.5,942.5,317,549,700,878,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.96916817159635,-37.24437625841639]}"
00000000000000000157_0,326.5916552,3679,2593,963,1394,1622,2944,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.90199705975346,-37.83906097650351]}"
000000000000000006c7_0,1333.958461,3034,2242,876.5,1381,1812,2512,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.74836684904162,-36.74967403145177]}"
0000000000000000096a_0,10680.31797,544.5,331.5,529.5,806,431,214.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.55818892911168,-37.13783606571982]}"
000000000000000004e3_0,1223.760955,2003,1288.5,412.5,735,799,1516,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.41437780068784,-36.98646994034568]}"
000000000000000003e4_0,209.2077208,2242.5,1364,900.5,1082.5,992.5,3837.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2293248521592,-37.56318835275041]}"
00000000000000001133_0,1421.731861,4405,3408.5,1102,1644,2296,3278,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.6598873678377,-36.38244274330371]}"
0000000000000000060e_0,1158.3489,3118,2081,721,991,1462,2366,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.08120638465346,-36.077554535873546]}"
0000000000000000041e_0,548.179173,4455.5,3760,3441,3649,3647,4602,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.73552551476055,-37.502282576487104]}"
00000000000000001116_0,848.9803581,3385,2256,549.5,849,1306,2577,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32508526144636,-36.74329599293452]}"
000000000000000002a8_0,1396.015666,4721.5,3656.5,1226,1832,2748,3628,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.96683255185764,-35.82683474007579]}"
00000000000000000777_0,97.20184681,2502.5,1449,697,1050.5,1239,3315,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4070070410762,-37.547827161391965]}"
00000000000000000a8f_0,884.2007606,3085.5,2221,1055,1499,1939,2464,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.75195553589626,-36.79342198578839]}"
00000000000000000773_0,171.1588022,1842,1072,370,536.5,617,2136,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.67641179478366,-37.69533053104439]}"
0000000000000000079b_0,928.0481011,2250.5,1341,479.5,734.5,883.5,2606,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7962470536852,-37.8570272821859]}"
00000000000000000435_0,135.1746986,1110,676.5,276.5,485.5,340.5,1859.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.984174611123,-37.55716964034681]}"
0000000000000000021e_0,5442.84,3296,2576,709,1070,1512,2114,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6861988570987,-34.80185700089541]}"
000000000000000012fb_0,589.6806627,2231,1618.5,257.5,482,746,788,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.7243772566738,-37.401491601608896]}"
000000000000000006df_0,1151.458747,2030.5,1195.5,303,421,484.5,1724,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.23345710246616,-38.307173071058195]}"
00000000000000000180_0,1704.609293,1904,1187,850,1372,1666,2090,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.6784063855361,-35.9727211422168]}"
00000000000000000a7a_0,1105.597263,5097,4053,1384,2110,3090,4124,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.33091973651128,-36.01898437934895]}"
00000000000000000a9b_0,675.5291301,2530,1803.5,1354,2014,2557,2254,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.67056817115503,-36.81031031312984]}"
00000000000000000fe6_0,232.401856,3473,2351,605.5,799,1112,2392,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.0882132438696,-38.44632210856831]}"
00000000000000000cd0_0,429.9206726,2543.5,1600.5,921.5,1573,1917,2977,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1439894744497,-37.62050086787723]}"
000000000000000005ed_0,1095.539605,2540.5,1725.5,661,906,1112.5,2138,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.108506020727,-36.61932848372603]}"
00000000000000000759_0,4253.113393,147,93,243,140,113,108,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4346751518271,-38.373917896668274]}"
00000000000000000760_0,1529.043867,1495,691,790,997,912,4112,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.4581211807426,-38.33807511683191]}"
00000000000000000923_0,1053.885409,2756,2136,818,1202,1476,1994,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.23247352993548,-37.00560405589742]}"
000000000000000004d7_0,4466.031344,1809.5,1083.5,276.5,481,457,1862.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.21890439486342,-37.27572746183216]}"
000000000000000010c8_0,4573.007412,4155.5,3118.5,899.5,1353,1997,3050,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.6341955507119,-37.00551422436901]}"
000000000000000010af_0,1222.694178,2522,1739.5,623,1095,1430,1923,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.73327972655028,-36.88918239507553]}"
00000000000000000539_0,1119.639247,2610.5,1878.5,632.5,967.5,1580,2211,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.79113123084755,-36.38379021622989]}"
0000000000000000028f_0,1870.136733,4043.5,2872,693.5,1007,1684,2804,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.05477761817295,-35.7262234282544]}"
00000000000000000785_0,1915.352135,1843.5,1468.5,127.5,305,328.5,476,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.38410000133115,-36.884600987126525]}"
0000000000000000071e_0,1211.957985,3174,2087.5,883,1274,1831,2940,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.3234637196531,-36.34677962652417]}"
000000000000000007c2_0,140.1520169,974,458,478,910.5,631.5,3158,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.98507292640713,-37.79306723395659]}"
00000000000000000f59_0,272.5331904,1887,877,369.5,708,432,5129.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.91240836848556,-38.584213504680655]}"
000000000000000006dd_0,1008.954677,1571,963,355,547,507.5,2196,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.24818947312573,-38.36457541771343]}"
00000000000000000a16_0,946.1453626,1436,882.5,176.5,278,368.5,812.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.86613140850784,-37.288214044281425]}"
00000000000000000688_0,1220.426209,3195,2486.5,820.5,852,1205,2089,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.37791077443444,-35.93463257417013]}"
00000000000000000bb2_0,147.6980006,2165,1193.5,527,812.5,930.5,2733,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.19088153228074,-37.712847679084724]}"
00000000000000000924_0,3412.604533,1897,1129,275,354,561,1544,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1559370677285,-36.9866496034025]}"
0000000000000000088d_0,793.2043937,3223,2363,752,1133,1508,2755,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.05164723752407,-37.00488540367012]}"
0000000000000000129c_0,615.5107012,1537.5,755.5,327,474.5,426,2626,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7053375469323,-38.72524900428742]}"
00000000000000000d8f_0,371.7868012,1255.5,595.5,281.5,470.5,452,1996.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.89147762236556,-38.439764406994236]}"
00000000000000000cb6_0,266.199651,2961,1888.5,518,822,933,2878,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.08263454054435,-37.56723077152895]}"
0000000000000000075f_0,607.5138238,2163,1479,909,1214,1284,2902,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.43575313016802,-38.35478378111653]}"
00000000000000001011_0,302.8831178,1748,1093,1322,2050,2308,2976,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.44996023450267,-38.312473131234505]}"
00000000000000000e24_0,565.9564136,1486,689,235,465,564,1760,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.74154880144602,-38.213748281509766]}"
00000000000000000c35_0,547.2197917,4159.5,3446.5,861,1146,1500,2367,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.11183893584194,-37.87319695730005]}"
000000000000000010a3_0,2225.45911,943.5,619,60.5,147,203,258,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.04678718642612,-37.174666992368714]}"
